"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        5449,      -6.511206475,      -6.524038362,      -6.723148484,      -6.278189503,       -5.89769807,      -7.944830519
          0,           0,        5450,      -6.488670688,      -6.497008741,      -6.693972029,      -6.282189472,      -5.877296056,      -7.944830772
          0,           0,        5451,      -6.502514236,      -6.511214929,      -6.707725035,      -6.287054848,      -5.891338869,      -7.944829174
          0,           0,        5452,      -6.514376246,      -6.526297415,      -6.725327698,      -6.284536131,      -5.901628164,      -7.944828937
          0,           0,        5453,      -6.514526352,      -6.524436244,      -6.716964068,      -6.277703498,      -5.900912564,      -7.944830156
          0,           0,        5454,      -6.486342205,        -6.4981797,      -6.704871465,      -6.272298749,      -5.872586866,       -7.94483022
          0,           0,        5455,      -6.496759869,      -6.506068823,      -6.713786646,      -6.299417449,      -5.883657686,      -7.944828689
          0,           0,        5456,      -6.538983652,      -6.548538928,      -6.748600319,       -6.29696253,      -5.925567255,      -7.944829889
          0,           0,        5457,       -6.51797115,      -6.530289901,      -6.726303608,       -6.27948533,      -5.905294022,      -7.944832233
          0,           0,        5458,      -6.518310587,      -6.531148124,       -6.70571885,       -6.29694285,      -5.906119301,      -7.944833295
          0,           0,        5459,      -6.517300827,      -6.530113369,      -6.720604134,      -6.307338421,      -5.904305797,      -7.944831887
          0,           0,        5460,      -6.547915629,       -6.56131579,      -6.740422027,      -6.322516156,      -5.933991263,       -7.94483271
          0,           0,        5461,      -6.537223635,      -6.546959477,      -6.742790371,      -6.284791206,       -5.92414427,      -7.944835605
          0,           0,        5462,      -6.502507457,      -6.515672417,      -6.715807767,      -6.286777032,      -5.890657938,      -7.944837779
          0,           0,        5463,      -6.521130844,      -6.534532237,      -6.712954016,      -6.311999053,      -5.909785928,      -7.944837109
          0,           0,        5464,      -6.536255197,      -6.547760247,       -6.72383758,      -6.316194139,       -5.92362144,      -7.944835427
          0,           0,        5465,      -6.535561402,      -6.549475078,      -6.727283851,      -6.297996908,      -5.920455282,       -7.94483779
          0,           0,        5466,      -6.498561743,      -6.506798712,      -6.714629385,      -6.272434034,      -5.884257763,       -7.94484092
          0,           0,        5467,      -6.488555615,      -6.501026325,      -6.710812655,      -6.282809888,      -5.875148147,      -7.944842465
          0,           0,        5468,      -6.511858274,      -6.524617958,      -6.725532516,      -6.306612158,      -5.899641113,      -7.944842571
          0,           0,        5469,      -6.537559707,      -6.546143201,      -6.729501532,      -6.307005149,      -5.926670225,      -7.944843987
          0,           0,        5470,      -6.510010677,      -6.525248275,      -6.706928109,      -6.279209338,      -5.898286711,      -7.944847673
          0,           0,        5471,      -6.484140096,       -6.49180153,      -6.691600976,      -6.275730376,      -5.871988205,      -7.944847725
          0,           0,        5472,       -6.49333854,      -6.506018905,       -6.71004751,      -6.289211212,      -5.879595296,      -7.944847201
          0,           0,        5473,      -6.513407483,      -6.525249571,      -6.734889729,      -6.296949142,      -5.898929321,       -7.94484767
          0,           0,        5474,      -6.510279318,       -6.51798834,      -6.724828946,       -6.28159334,       -5.89721046,      -7.944848189
          0,           0,        5475,      -6.485504509,      -6.498591083,      -6.698244061,      -6.266295909,      -5.874125696,      -7.944846973
          0,           0,        5476,      -6.477106326,      -6.484664761,      -6.687024917,      -6.281626311,      -5.866968947,      -7.944844066
          0,           0,        5477,      -6.518637695,      -6.530450442,      -6.719055809,      -6.305659849,      -5.906710973,      -7.944844724
          0,           0,        5478,      -6.517397569,      -6.529348454,      -6.729615352,      -6.280230619,      -5.903673404,      -7.944844978
          0,           0,        5479,      -6.492035609,      -6.500247557,      -6.710488362,      -6.268823224,      -5.878395636,       -7.94484278
          0,           0,        5480,       -6.48302912,      -6.495912627,      -6.711493325,      -6.276279265,        -5.8697681,       -7.94484057
          0,           0,        5481,      -6.516298832,      -6.526160002,      -6.729943543,      -6.314245333,      -5.903935795,       -7.94483949
          0,           0,        5482,      -6.564074133,      -6.578846914,      -6.751415791,      -6.317600495,      -5.950313108,      -7.944840392
          0,           0,        5483,      -6.516810176,      -6.528479942,      -6.721406949,      -6.289307619,      -5.903787304,      -7.944836844
          0,           0,        5484,      -6.521958561,      -6.534090499,      -6.717402933,      -6.305057112,      -5.908764436,      -7.944832752
          0,           0,        5485,      -6.534153237,      -6.548892555,      -6.743754635,      -6.319221255,      -5.920524812,      -7.944831298
          0,           0,        5486,      -6.561941648,      -6.573539545,       -6.74777316,       -6.32467953,      -5.948976335,      -7.944830232
          0,           0,        5487,      -6.525194012,      -6.535001294,      -6.721511013,      -6.293461522,      -5.913365272,       -7.94482921
          0,           0,        5488,      -6.507765285,      -6.518774875,      -6.711332903,      -6.296862732,      -5.895847759,      -7.944825373
          0,           0,        5489,       -6.53618768,      -6.549527116,      -6.731310473,      -6.312892388,      -5.923017261,      -7.944824125
          0,           0,        5490,      -6.533173893,       -6.54429804,      -6.733611362,       -6.30134134,      -5.918915329,       -7.94482398
          0,           0,        5491,       -6.51008414,       -6.52233216,      -6.716963729,      -6.287440612,      -5.896123181,      -7.944821095
          0,           0,        5492,      -6.495986136,      -6.503879926,      -6.719172728,      -6.292423549,      -5.883776134,      -7.944817693
          0,           0,        5493,      -6.533484498,       -6.54720942,      -6.742999448,      -6.309659221,      -5.921010608,      -7.944815186
          0,           0,        5494,      -6.539006684,      -6.551266997,      -6.731576835,      -6.300900289,      -5.926590236,      -7.944815636
          0,           0,        5495,      -6.522988377,      -6.531931042,      -6.710516729,      -6.299593074,      -5.910471692,      -7.944814111
          0,           0,        5496,      -6.504050448,        -6.5191833,      -6.716209444,      -6.295171275,      -5.890234864,      -7.944810897
          0,           0,        5497,      -6.537745405,      -6.547948364,      -6.745917862,      -6.319302311,      -5.923703363,       -7.94481082
          0,           0,        5498,      -6.555839485,       -6.57259005,       -6.75622697,      -6.307553701,      -5.941980565,       -7.94481222
          0,           0,        5499,      -6.523239365,      -6.535941012,       -6.72158656,      -6.304538073,      -5.911639471,      -7.944812901
          0,           0,        5500,      -6.530783308,      -6.541719792,       -6.71500247,      -6.315063058,       -5.91948423,      -7.944810968
          0,           0,        5501,      -6.531839128,      -6.550227656,      -6.728672448,      -6.313634806,      -5.918727408,      -7.944809844
          0,           0,        5502,      -6.542989396,      -6.555173511,      -6.735480069,      -6.306297924,      -5.928214823,       -7.94481198
          0,           0,        5503,      -6.506375662,      -6.520076321,      -6.721985708,      -6.285903538,      -5.892194172,        -7.9448125
          0,           0,        5504,      -6.498907866,      -6.509754957,      -6.712104413,       -6.29489897,      -5.885972595,      -7.944810742
          0,           0,        5505,      -6.511839618,      -6.521357866,      -6.720221887,      -6.298525396,      -5.899788795,      -7.944809936
          0,           0,        5506,      -6.526197942,       -6.54078261,      -6.725211999,      -6.298246011,      -5.913821588,      -7.944811839
